event_id,user_id,event_name,event_time
15696,5232,visit,"2023-05-01 00:00:00"
15697,5233,visit,"2023-04-07 00:00:00"
15698,5233,visit,"2023-04-10 00:00:00"
15699,5233,visit,"2023-04-10 00:00:00"
15700,5234,visit,"2023-02-13 00:00:00"
15701,5234,visit,"2023-02-15 00:00:00"
15702,5234,visit,"2023-02-10 00:00:00"
15703,5235,visit,"2023-11-29 00:00:00"
15704,5235,visit,"2023-11-28 00:00:00"
15705,5235,visit,"2023-11-27 00:00:00"
15706,5236,visit,"2023-07-24 00:00:00"
15707,5236,visit,"2023-07-27 00:00:00"
15708,5236,visit,"2023-07-18 00:00:00"
15709,5237,visit,"2023-03-23 00:00:00"
15710,5237,visit,"2023-03-26 00:00:00"
15711,5237,visit,"2023-03-23 00:00:00"
15712,5238,visit,"2023-02-18 00:00:00"
15713,5238,visit,"2023-02-15 00:00:00"
15714,5238,visit,"2023-02-18 00:00:00"
15715,5239,visit,"2023-12-05 00:00:00"
15716,5239,visit,"2023-12-10 00:00:00"
15717,5239,visit,"2023-12-09 00:00:00"
15718,5240,visit,"2023-03-19 00:00:00"
15719,5240,visit,"2023-03-17 00:00:00"
15720,5240,visit,"2023-03-17 00:00:00"
15721,5241,visit,"2024-02-19 00:00:00"
15722,5241,visit,"2024-02-18 00:00:00"
15723,5241,visit,"2024-02-12 00:00:00"
15724,5242,visit,"2023-04-01 00:00:00"
15725,5242,visit,"2023-04-03 00:00:00"
15726,5242,visit,"2023-04-01 00:00:00"
15727,5243,visit,"2023-09-26 00:00:00"
15728,5243,visit,"2023-09-28 00:00:00"
15729,5243,visit,"2023-09-24 00:00:00"
15730,5244,visit,"2023-09-22 00:00:00"
15731,5244,visit,"2023-09-20 00:00:00"
15732,5244,visit,"2023-09-24 00:00:00"
15733,5245,visit,"2023-07-05 00:00:00"
15734,5245,visit,"2023-07-04 00:00:00"
15735,5245,visit,"2023-07-04 00:00:00"
15736,5246,visit,"2023-09-27 00:00:00"
15737,5246,visit,"2023-09-28 00:00:00"
15738,5246,visit,"2023-09-28 00:00:00"
15739,5247,visit,"2024-04-16 00:00:00"
15740,5247,visit,"2024-04-16 00:00:00"
15741,5247,visit,"2024-04-19 00:00:00"
15742,5248,visit,"2023-04-29 00:00:00"
15743,5248,visit,"2023-04-27 00:00:00"
15744,5248,visit,"2023-04-28 00:00:00"
15745,5249,visit,"2024-02-27 00:00:00"
15746,5249,visit,"2024-02-28 00:00:00"
15747,5249,visit,"2024-02-26 00:00:00"
15748,5250,visit,"2023-03-19 00:00:00"
15749,5250,visit,"2023-03-22 00:00:00"
15750,5250,visit,"2023-03-20 00:00:00"
15751,5251,visit,"2023-10-11 00:00:00"
15752,5251,visit,"2023-10-15 00:00:00"
15753,5251,visit,"2023-10-06 00:00:00"
15754,5252,visit,"2023-07-27 00:00:00"
15755,5252,visit,"2023-07-30 00:00:00"
15756,5252,visit,"2023-07-21 00:00:00"
15757,5253,visit,"2024-02-10 00:00:00"
15758,5253,visit,"2024-02-15 00:00:00"
15759,5253,visit,"2024-02-17 00:00:00"
15760,5254,visit,"2024-02-27 00:00:00"
15761,5254,visit,"2024-02-27 00:00:00"
15762,5254,visit,"2024-03-01 00:00:00"
15763,5255,visit,"2023-09-20 00:00:00"
15764,5255,visit,"2023-09-11 00:00:00"
15765,5255,visit,"2023-09-17 00:00:00"
15766,5256,visit,"2023-08-20 00:00:00"
15767,5256,visit,"2023-08-21 00:00:00"
15768,5256,visit,"2023-08-26 00:00:00"
15769,5257,visit,"2023-10-02 00:00:00"
15770,5257,visit,"2023-09-30 00:00:00"
15771,5257,visit,"2023-09-27 00:00:00"
15772,5258,visit,"2023-06-01 00:00:00"
15773,5258,visit,"2023-05-31 00:00:00"
15774,5258,visit,"2023-05-30 00:00:00"
15775,5259,visit,"2023-06-14 00:00:00"
15776,5259,visit,"2023-06-07 00:00:00"
15777,5259,visit,"2023-06-08 00:00:00"
15778,5260,visit,"2023-04-15 00:00:00"
15779,5260,visit,"2023-04-19 00:00:00"
15780,5260,visit,"2023-04-11 00:00:00"
15781,5261,visit,"2023-04-29 00:00:00"
15782,5261,visit,"2023-05-07 00:00:00"
15783,5261,visit,"2023-05-08 00:00:00"
15784,5262,visit,"2022-12-29 00:00:00"
15785,5262,visit,"2023-01-04 00:00:00"
15786,5262,visit,"2023-01-06 00:00:00"
15787,5263,visit,"2024-03-07 00:00:00"
15788,5263,visit,"2024-03-11 00:00:00"
15789,5263,visit,"2024-03-06 00:00:00"
15790,5264,visit,"2023-11-17 00:00:00"
15791,5264,visit,"2023-11-18 00:00:00"
15792,5264,visit,"2023-11-25 00:00:00"
15793,5265,visit,"2023-03-13 00:00:00"
15794,5265,visit,"2023-03-21 00:00:00"
15795,5265,visit,"2023-03-13 00:00:00"
15796,5266,visit,"2023-08-08 00:00:00"
15797,5266,visit,"2023-07-31 00:00:00"
15798,5266,visit,"2023-08-06 00:00:00"
15799,5267,visit,"2023-08-06 00:00:00"
15800,5267,visit,"2023-08-05 00:00:00"
15801,5267,visit,"2023-07-30 00:00:00"
15802,5268,visit,"2024-01-31 00:00:00"
15803,5268,visit,"2024-01-30 00:00:00"
15804,5268,visit,"2024-02-02 00:00:00"
15805,5269,visit,"2023-12-21 00:00:00"
15806,5269,visit,"2023-12-16 00:00:00"
15807,5269,visit,"2023-12-14 00:00:00"
15808,5270,visit,"2024-03-14 00:00:00"
15809,5270,visit,"2024-03-12 00:00:00"
15810,5270,visit,"2024-03-17 00:00:00"
15811,5271,visit,"2024-02-04 00:00:00"
15812,5271,visit,"2024-01-28 00:00:00"
15813,5271,visit,"2024-02-05 00:00:00"
15814,5272,visit,"2023-01-06 00:00:00"
15815,5272,visit,"2023-01-12 00:00:00"
15816,5272,visit,"2023-01-09 00:00:00"
15817,5273,visit,"2023-04-02 00:00:00"
15818,5273,visit,"2023-03-26 00:00:00"
15819,5273,visit,"2023-03-26 00:00:00"
15820,5274,visit,"2024-01-10 00:00:00"
15821,5274,visit,"2024-01-13 00:00:00"
15822,5274,visit,"2024-01-14 00:00:00"
15823,5275,visit,"2023-05-22 00:00:00"
15824,5275,visit,"2023-05-19 00:00:00"
15825,5275,visit,"2023-05-24 00:00:00"
15826,5276,visit,"2024-01-18 00:00:00"
15827,5276,visit,"2024-01-21 00:00:00"
15828,5276,visit,"2024-01-12 00:00:00"
15829,5277,visit,"2023-04-10 00:00:00"
15830,5277,visit,"2023-04-13 00:00:00"
15831,5277,visit,"2023-04-09 00:00:00"
15832,5278,visit,"2023-04-15 00:00:00"
15833,5278,visit,"2023-04-23 00:00:00"
15834,5278,visit,"2023-04-23 00:00:00"
15835,5279,visit,"2023-08-12 00:00:00"
15836,5279,visit,"2023-08-15 00:00:00"
15837,5279,visit,"2023-08-10 00:00:00"
15838,5280,visit,"2024-02-03 00:00:00"
15839,5280,visit,"2024-02-06 00:00:00"
15840,5280,visit,"2024-02-02 00:00:00"
15841,5281,visit,"2024-06-11 00:00:00"
15842,5281,visit,"2024-06-10 00:00:00"
15843,5281,visit,"2024-06-05 00:00:00"
15844,5282,visit,"2023-07-28 00:00:00"
15845,5282,visit,"2023-07-25 00:00:00"
15846,5282,visit,"2023-07-20 00:00:00"
15847,5283,visit,"2023-11-08 00:00:00"
15848,5283,visit,"2023-11-04 00:00:00"
15849,5283,visit,"2023-11-09 00:00:00"
15850,5284,visit,"2023-11-29 00:00:00"
15851,5284,visit,"2023-11-29 00:00:00"
15852,5284,visit,"2023-11-30 00:00:00"
15853,5285,visit,"2023-04-09 00:00:00"
15854,5285,visit,"2023-04-04 00:00:00"
15855,5285,visit,"2023-04-03 00:00:00"
15856,5286,visit,"2023-05-24 00:00:00"
15857,5286,visit,"2023-05-22 00:00:00"
15858,5286,visit,"2023-05-20 00:00:00"
15859,5287,visit,"2023-03-06 00:00:00"
15860,5287,visit,"2023-03-09 00:00:00"
15861,5287,visit,"2023-03-05 00:00:00"
15862,5288,visit,"2024-03-18 00:00:00"
15863,5288,visit,"2024-03-20 00:00:00"
15864,5288,visit,"2024-03-21 00:00:00"
15865,5289,visit,"2023-02-03 00:00:00"
15866,5289,visit,"2023-02-03 00:00:00"
15867,5289,visit,"2023-02-04 00:00:00"
15868,5290,visit,"2023-11-19 00:00:00"
15869,5290,visit,"2023-11-18 00:00:00"
15870,5290,visit,"2023-11-19 00:00:00"
15871,5291,visit,"2023-10-28 00:00:00"
15872,5291,visit,"2023-10-22 00:00:00"
15873,5291,visit,"2023-10-27 00:00:00"
15874,5292,visit,"2024-06-08 00:00:00"
15875,5292,visit,"2024-06-15 00:00:00"
15876,5292,visit,"2024-06-16 00:00:00"
15877,5293,visit,"2024-06-13 00:00:00"
15878,5293,visit,"2024-06-11 00:00:00"
15879,5293,visit,"2024-06-12 00:00:00"
15880,5294,visit,"2023-01-26 00:00:00"
15881,5294,visit,"2023-01-20 00:00:00"
15882,5294,visit,"2023-01-24 00:00:00"
15883,5295,visit,"2024-02-05 00:00:00"
15884,5295,visit,"2024-01-29 00:00:00"
15885,5295,visit,"2024-02-06 00:00:00"
15886,5296,visit,"2023-10-05 00:00:00"
15887,5296,visit,"2023-10-09 00:00:00"
15888,5296,visit,"2023-10-02 00:00:00"
15889,5297,visit,"2024-02-24 00:00:00"
15890,5297,visit,"2024-02-23 00:00:00"
15891,5297,visit,"2024-02-25 00:00:00"
15892,5298,visit,"2023-10-07 00:00:00"
15893,5298,visit,"2023-10-10 00:00:00"
15894,5298,visit,"2023-10-07 00:00:00"
15895,5299,visit,"2023-06-26 00:00:00"
15896,5299,visit,"2023-06-20 00:00:00"
15897,5299,visit,"2023-06-18 00:00:00"
15898,5300,visit,"2023-05-11 00:00:00"
15899,5300,visit,"2023-05-12 00:00:00"
15900,5300,visit,"2023-05-10 00:00:00"
15901,5301,visit,"2023-03-19 00:00:00"
15902,5301,visit,"2023-03-19 00:00:00"
15903,5301,visit,"2023-03-10 00:00:00"
15904,5302,visit,"2023-12-17 00:00:00"
15905,5302,visit,"2023-12-20 00:00:00"
15906,5302,visit,"2023-12-15 00:00:00"
15907,5303,visit,"2023-10-31 00:00:00"
15908,5303,visit,"2023-10-29 00:00:00"
15909,5303,visit,"2023-10-25 00:00:00"
15910,5304,visit,"2023-08-11 00:00:00"
15911,5304,visit,"2023-08-12 00:00:00"
15912,5304,visit,"2023-08-11 00:00:00"
15913,5305,visit,"2024-02-11 00:00:00"
15914,5305,visit,"2024-02-15 00:00:00"
15915,5305,visit,"2024-02-15 00:00:00"
15916,5306,visit,"2023-07-29 00:00:00"
15917,5306,visit,"2023-07-22 00:00:00"
15918,5306,visit,"2023-07-22 00:00:00"
15919,5307,visit,"2023-08-15 00:00:00"
15920,5307,visit,"2023-08-19 00:00:00"
15921,5307,visit,"2023-08-13 00:00:00"
15922,5308,visit,"2024-05-17 00:00:00"
15923,5308,visit,"2024-05-15 00:00:00"
15924,5308,visit,"2024-05-11 00:00:00"
15925,5309,visit,"2023-08-08 00:00:00"
15926,5309,visit,"2023-08-12 00:00:00"
15927,5309,visit,"2023-08-10 00:00:00"
15928,5310,visit,"2024-05-20 00:00:00"
15929,5310,visit,"2024-05-14 00:00:00"
15930,5310,visit,"2024-05-18 00:00:00"
15931,5311,visit,"2024-03-18 00:00:00"
15932,5311,visit,"2024-03-12 00:00:00"
15933,5311,visit,"2024-03-17 00:00:00"
15934,5312,visit,"2024-02-13 00:00:00"
15935,5312,visit,"2024-02-10 00:00:00"
15936,5312,visit,"2024-02-12 00:00:00"
15937,5313,visit,"2023-08-09 00:00:00"
15938,5313,visit,"2023-08-02 00:00:00"
15939,5313,visit,"2023-08-04 00:00:00"
15940,5314,visit,"2024-01-02 00:00:00"
15941,5314,visit,"2024-01-09 00:00:00"
15942,5314,visit,"2024-01-07 00:00:00"
15943,5315,visit,"2023-11-16 00:00:00"
15944,5315,visit,"2023-11-14 00:00:00"
15945,5315,visit,"2023-11-14 00:00:00"
15946,5316,visit,"2024-01-15 00:00:00"
15947,5316,visit,"2024-01-12 00:00:00"
15948,5316,visit,"2024-01-09 00:00:00"
15949,5317,visit,"2023-04-07 00:00:00"
15950,5317,visit,"2023-04-12 00:00:00"
15951,5317,visit,"2023-04-14 00:00:00"
15952,5318,visit,"2023-10-12 00:00:00"
15953,5318,visit,"2023-10-13 00:00:00"
15954,5318,visit,"2023-10-05 00:00:00"
15955,5319,visit,"2023-10-07 00:00:00"
15956,5319,visit,"2023-10-07 00:00:00"
15957,5319,visit,"2023-10-05 00:00:00"
15958,5320,visit,"2023-04-12 00:00:00"
15959,5320,visit,"2023-04-08 00:00:00"
15960,5320,visit,"2023-04-09 00:00:00"
15961,5321,visit,"2024-03-03 00:00:00"
15962,5321,visit,"2024-03-06 00:00:00"
15963,5321,visit,"2024-03-04 00:00:00"
15964,5322,visit,"2023-12-26 00:00:00"
15965,5322,visit,"2023-12-25 00:00:00"
15966,5322,visit,"2023-12-21 00:00:00"
15967,5323,visit,"2023-03-12 00:00:00"
15968,5323,visit,"2023-03-15 00:00:00"
15969,5323,visit,"2023-03-11 00:00:00"
15970,5324,visit,"2024-01-08 00:00:00"
15971,5324,visit,"2024-01-07 00:00:00"
15972,5324,visit,"2024-01-02 00:00:00"
15973,5325,visit,"2024-04-29 00:00:00"
15974,5325,visit,"2024-04-28 00:00:00"
15975,5325,visit,"2024-04-27 00:00:00"
15976,5326,visit,"2023-01-23 00:00:00"
15977,5326,visit,"2023-01-24 00:00:00"
15978,5326,visit,"2023-01-18 00:00:00"
15979,5327,visit,"2023-08-10 00:00:00"
15980,5327,visit,"2023-08-10 00:00:00"
15981,5327,visit,"2023-08-10 00:00:00"
15982,5328,visit,"2023-05-09 00:00:00"
15983,5328,visit,"2023-05-07 00:00:00"
15984,5328,visit,"2023-05-12 00:00:00"
15985,5329,visit,"2024-04-19 00:00:00"
15986,5329,visit,"2024-04-12 00:00:00"
15987,5329,visit,"2024-04-19 00:00:00"
15988,5330,visit,"2023-04-29 00:00:00"
15989,5330,visit,"2023-04-22 00:00:00"
15990,5330,visit,"2023-04-23 00:00:00"
15991,5331,visit,"2023-02-18 00:00:00"
15992,5331,visit,"2023-02-18 00:00:00"
15993,5331,visit,"2023-02-20 00:00:00"
15994,5332,visit,"2023-11-17 00:00:00"
15995,5332,visit,"2023-11-18 00:00:00"
15996,5332,visit,"2023-11-23 00:00:00"
15997,5333,visit,"2023-05-27 00:00:00"
15998,5333,visit,"2023-05-31 00:00:00"
15999,5333,visit,"2023-05-30 00:00:00"
16000,5334,visit,"2023-12-23 00:00:00"
16001,5334,visit,"2023-12-25 00:00:00"
16002,5334,visit,"2023-12-24 00:00:00"
16003,5335,visit,"2024-03-06 00:00:00"
16004,5335,visit,"2024-03-15 00:00:00"
16005,5335,visit,"2024-03-09 00:00:00"
16006,5336,visit,"2023-04-09 00:00:00"
16007,5336,visit,"2023-04-13 00:00:00"
16008,5336,visit,"2023-04-12 00:00:00"
16009,5337,visit,"2024-01-08 00:00:00"
16010,5337,visit,"2024-01-12 00:00:00"
16011,5337,visit,"2024-01-13 00:00:00"
16012,5338,visit,"2023-02-22 00:00:00"
16013,5338,visit,"2023-02-26 00:00:00"
16014,5338,visit,"2023-02-27 00:00:00"
16015,5339,visit,"2023-08-16 00:00:00"
16016,5339,visit,"2023-08-16 00:00:00"
16017,5339,visit,"2023-08-15 00:00:00"
16018,5340,visit,"2023-06-03 00:00:00"
16019,5340,visit,"2023-06-04 00:00:00"
16020,5340,visit,"2023-06-08 00:00:00"
16021,5341,visit,"2024-03-17 00:00:00"
16022,5341,visit,"2024-03-19 00:00:00"
16023,5341,visit,"2024-03-18 00:00:00"
16024,5342,visit,"2023-06-21 00:00:00"
16025,5342,visit,"2023-06-14 00:00:00"
16026,5342,visit,"2023-06-14 00:00:00"
16027,5343,visit,"2024-01-28 00:00:00"
16028,5343,visit,"2024-01-27 00:00:00"
16029,5343,visit,"2024-01-30 00:00:00"
16030,5344,visit,"2023-04-15 00:00:00"
16031,5344,visit,"2023-04-16 00:00:00"
16032,5344,visit,"2023-04-14 00:00:00"
16033,5345,visit,"2024-05-11 00:00:00"
16034,5345,visit,"2024-05-09 00:00:00"
16035,5345,visit,"2024-05-09 00:00:00"
16036,5346,visit,"2023-10-24 00:00:00"
16037,5346,visit,"2023-10-25 00:00:00"
16038,5346,visit,"2023-10-17 00:00:00"
16039,5347,visit,"2024-05-05 00:00:00"
16040,5347,visit,"2024-04-30 00:00:00"
16041,5347,visit,"2024-04-28 00:00:00"
16042,5348,visit,"2024-05-19 00:00:00"
16043,5348,visit,"2024-05-24 00:00:00"
16044,5348,visit,"2024-05-18 00:00:00"
16045,5349,visit,"2024-02-18 00:00:00"
16046,5349,visit,"2024-02-14 00:00:00"
16047,5349,visit,"2024-02-14 00:00:00"
16048,5350,visit,"2023-05-12 00:00:00"
16049,5350,visit,"2023-05-13 00:00:00"
16050,5350,visit,"2023-05-14 00:00:00"
16051,5351,visit,"2024-06-04 00:00:00"
16052,5351,visit,"2024-06-01 00:00:00"
16053,5351,visit,"2024-05-27 00:00:00"
16054,5352,visit,"2023-08-12 00:00:00"
16055,5352,visit,"2023-08-09 00:00:00"
16056,5352,visit,"2023-08-07 00:00:00"
16057,5353,visit,"2023-12-14 00:00:00"
16058,5353,visit,"2023-12-13 00:00:00"
16059,5353,visit,"2023-12-07 00:00:00"
16060,5354,visit,"2023-01-01 00:00:00"
16061,5354,visit,"2022-12-28 00:00:00"
16062,5354,visit,"2023-01-01 00:00:00"
16063,5355,visit,"2024-06-14 00:00:00"
16064,5355,visit,"2024-06-09 00:00:00"
16065,5355,visit,"2024-06-16 00:00:00"
16066,5356,visit,"2024-03-14 00:00:00"
16067,5356,visit,"2024-03-14 00:00:00"
16068,5356,visit,"2024-03-12 00:00:00"
16069,5357,visit,"2024-05-05 00:00:00"
16070,5357,visit,"2024-05-02 00:00:00"
16071,5357,visit,"2024-05-01 00:00:00"
16072,5358,visit,"2023-01-15 00:00:00"
16073,5358,visit,"2023-01-12 00:00:00"
16074,5358,visit,"2023-01-13 00:00:00"
16075,5359,visit,"2023-05-07 00:00:00"
16076,5359,visit,"2023-05-05 00:00:00"
16077,5359,visit,"2023-05-08 00:00:00"
16078,5360,visit,"2024-04-21 00:00:00"
16079,5360,visit,"2024-04-18 00:00:00"
16080,5360,visit,"2024-04-22 00:00:00"
16081,5361,visit,"2024-02-20 00:00:00"
16082,5361,visit,"2024-02-16 00:00:00"
16083,5361,visit,"2024-02-20 00:00:00"
16084,5362,visit,"2023-03-27 00:00:00"
16085,5362,visit,"2023-03-26 00:00:00"
16086,5362,visit,"2023-03-26 00:00:00"
16087,5363,visit,"2023-08-06 00:00:00"
16088,5363,visit,"2023-08-09 00:00:00"
16089,5363,visit,"2023-08-12 00:00:00"
16090,5364,visit,"2023-01-15 00:00:00"
16091,5364,visit,"2023-01-15 00:00:00"
16092,5364,visit,"2023-01-18 00:00:00"
16093,5365,visit,"2023-11-30 00:00:00"
16094,5365,visit,"2023-12-02 00:00:00"
16095,5365,visit,"2023-11-27 00:00:00"
16096,5366,visit,"2023-06-26 00:00:00"
16097,5366,visit,"2023-06-27 00:00:00"
16098,5366,visit,"2023-07-02 00:00:00"
16099,5367,visit,"2023-06-16 00:00:00"
16100,5367,visit,"2023-06-12 00:00:00"
16101,5367,visit,"2023-06-12 00:00:00"
16102,5368,visit,"2024-06-07 00:00:00"
16103,5368,visit,"2024-06-11 00:00:00"
16104,5368,visit,"2024-06-03 00:00:00"
16105,5369,visit,"2024-03-05 00:00:00"
16106,5369,visit,"2024-02-26 00:00:00"
16107,5369,visit,"2024-02-25 00:00:00"
16108,5370,visit,"2023-10-18 00:00:00"
16109,5370,visit,"2023-10-15 00:00:00"
16110,5370,visit,"2023-10-19 00:00:00"
16111,5371,visit,"2024-05-01 00:00:00"
16112,5371,visit,"2024-05-02 00:00:00"
16113,5371,visit,"2024-04-30 00:00:00"
16114,5372,visit,"2023-10-14 00:00:00"
16115,5372,visit,"2023-10-16 00:00:00"
16116,5372,visit,"2023-10-12 00:00:00"
16117,5373,visit,"2023-12-15 00:00:00"
16118,5373,visit,"2023-12-21 00:00:00"
16119,5373,visit,"2023-12-23 00:00:00"
16120,5374,visit,"2023-11-10 00:00:00"
16121,5374,visit,"2023-11-05 00:00:00"
16122,5374,visit,"2023-11-12 00:00:00"
16123,5375,visit,"2024-05-20 00:00:00"
16124,5375,visit,"2024-05-18 00:00:00"
16125,5375,visit,"2024-05-23 00:00:00"
16126,5376,visit,"2023-12-14 00:00:00"
16127,5376,visit,"2023-12-11 00:00:00"
16128,5376,visit,"2023-12-06 00:00:00"
16129,5377,visit,"2023-03-25 00:00:00"
16130,5377,visit,"2023-03-18 00:00:00"
16131,5377,visit,"2023-03-22 00:00:00"
16132,5378,visit,"2023-12-25 00:00:00"
16133,5378,visit,"2023-12-27 00:00:00"
16134,5378,visit,"2023-12-27 00:00:00"
16135,5379,visit,"2024-01-04 00:00:00"
16136,5379,visit,"2024-01-02 00:00:00"
16137,5379,visit,"2024-01-02 00:00:00"
16138,5380,visit,"2023-09-27 00:00:00"
16139,5380,visit,"2023-10-01 00:00:00"
16140,5380,visit,"2023-09-27 00:00:00"
16141,5381,visit,"2023-08-06 00:00:00"
16142,5381,visit,"2023-07-29 00:00:00"
16143,5381,visit,"2023-08-05 00:00:00"
16144,5382,visit,"2024-01-06 00:00:00"
16145,5382,visit,"2024-01-04 00:00:00"
16146,5382,visit,"2024-01-08 00:00:00"
16147,5383,visit,"2023-01-03 00:00:00"
16148,5383,visit,"2023-01-03 00:00:00"
16149,5383,visit,"2022-12-30 00:00:00"
16150,5384,visit,"2023-09-29 00:00:00"
16151,5384,visit,"2023-09-26 00:00:00"
16152,5384,visit,"2023-09-23 00:00:00"
16153,5385,visit,"2023-11-21 00:00:00"
16154,5385,visit,"2023-11-17 00:00:00"
16155,5385,visit,"2023-11-16 00:00:00"
16156,5386,visit,"2023-07-01 00:00:00"
16157,5386,visit,"2023-06-29 00:00:00"
16158,5386,visit,"2023-06-29 00:00:00"
16159,5387,visit,"2023-04-20 00:00:00"
16160,5387,visit,"2023-04-24 00:00:00"
16161,5387,visit,"2023-04-22 00:00:00"
16162,5388,visit,"2023-03-15 00:00:00"
16163,5388,visit,"2023-03-15 00:00:00"
16164,5388,visit,"2023-03-16 00:00:00"
16165,5389,visit,"2024-04-21 00:00:00"
16166,5389,visit,"2024-04-23 00:00:00"
16167,5389,visit,"2024-04-16 00:00:00"
16168,5390,visit,"2023-08-21 00:00:00"
16169,5390,visit,"2023-08-26 00:00:00"
16170,5390,visit,"2023-08-24 00:00:00"
16171,5391,visit,"2024-02-13 00:00:00"
16172,5391,visit,"2024-02-14 00:00:00"
16173,5391,visit,"2024-02-12 00:00:00"
16174,5392,visit,"2023-08-15 00:00:00"
16175,5392,visit,"2023-08-11 00:00:00"
16176,5392,visit,"2023-08-14 00:00:00"
16177,5393,visit,"2023-08-07 00:00:00"
16178,5393,visit,"2023-08-05 00:00:00"
16179,5393,visit,"2023-08-11 00:00:00"
16180,5394,visit,"2023-04-08 00:00:00"
16181,5394,visit,"2023-04-05 00:00:00"
16182,5394,visit,"2023-04-09 00:00:00"
16183,5395,visit,"2023-05-26 00:00:00"
16184,5395,visit,"2023-06-02 00:00:00"
16185,5395,visit,"2023-06-03 00:00:00"
16186,5396,visit,"2023-12-28 00:00:00"
16187,5396,visit,"2023-12-31 00:00:00"
16188,5396,visit,"2024-01-04 00:00:00"
16189,5397,visit,"2023-08-06 00:00:00"
16190,5397,visit,"2023-08-03 00:00:00"
16191,5397,visit,"2023-07-31 00:00:00"
16192,5398,visit,"2024-01-02 00:00:00"
16193,5398,visit,"2024-01-05 00:00:00"
16194,5398,visit,"2024-01-02 00:00:00"
16195,5399,visit,"2023-07-09 00:00:00"
16196,5399,visit,"2023-07-01 00:00:00"
16197,5399,visit,"2023-07-06 00:00:00"
16198,5400,visit,"2024-05-27 00:00:00"
16199,5400,visit,"2024-05-31 00:00:00"
16200,5400,visit,"2024-05-26 00:00:00"
16201,5401,visit,"2023-08-08 00:00:00"
16202,5401,visit,"2023-08-08 00:00:00"
16203,5401,visit,"2023-08-11 00:00:00"
16204,5402,visit,"2024-05-18 00:00:00"
16205,5402,visit,"2024-05-20 00:00:00"
16206,5402,visit,"2024-05-19 00:00:00"
16207,5403,visit,"2023-12-25 00:00:00"
16208,5403,visit,"2023-12-30 00:00:00"
16209,5403,visit,"2023-12-23 00:00:00"
16210,5404,visit,"2023-12-05 00:00:00"
16211,5404,visit,"2023-12-06 00:00:00"
16212,5404,visit,"2023-12-10 00:00:00"
16213,5405,visit,"2023-09-06 00:00:00"
16214,5405,visit,"2023-09-06 00:00:00"
16215,5405,visit,"2023-09-04 00:00:00"
16216,5406,visit,"2023-08-10 00:00:00"
16217,5406,visit,"2023-08-11 00:00:00"
16218,5406,visit,"2023-08-11 00:00:00"
16219,5407,visit,"2023-04-19 00:00:00"
16220,5407,visit,"2023-04-18 00:00:00"
16221,5407,visit,"2023-04-27 00:00:00"
16222,5408,visit,"2024-06-11 00:00:00"
16223,5408,visit,"2024-06-09 00:00:00"
16224,5408,visit,"2024-06-16 00:00:00"
16225,5409,visit,"2023-10-31 00:00:00"
16226,5409,visit,"2023-11-06 00:00:00"
16227,5409,visit,"2023-11-03 00:00:00"
16228,5410,visit,"2023-02-02 00:00:00"
16229,5410,visit,"2023-02-03 00:00:00"
16230,5410,visit,"2023-02-07 00:00:00"
16231,5411,visit,"2023-03-08 00:00:00"
16232,5411,visit,"2023-03-06 00:00:00"
16233,5411,visit,"2023-03-13 00:00:00"
16234,5412,visit,"2023-06-14 00:00:00"
16235,5412,visit,"2023-06-12 00:00:00"
16236,5412,visit,"2023-06-10 00:00:00"
16237,5413,visit,"2023-10-31 00:00:00"
16238,5413,visit,"2023-11-03 00:00:00"
16239,5413,visit,"2023-10-28 00:00:00"
16240,5414,visit,"2024-06-12 00:00:00"
16241,5414,visit,"2024-06-08 00:00:00"
16242,5414,visit,"2024-06-14 00:00:00"
16243,5415,visit,"2023-11-23 00:00:00"
16244,5415,visit,"2023-11-29 00:00:00"
16245,5415,visit,"2023-11-24 00:00:00"
16246,5416,visit,"2023-02-04 00:00:00"
16247,5416,visit,"2023-02-01 00:00:00"
16248,5416,visit,"2023-02-05 00:00:00"
16249,5417,visit,"2023-11-10 00:00:00"
16250,5417,visit,"2023-11-08 00:00:00"
16251,5417,visit,"2023-11-06 00:00:00"
16252,5418,visit,"2023-07-03 00:00:00"
16253,5418,visit,"2023-07-03 00:00:00"
16254,5418,visit,"2023-07-03 00:00:00"
16255,5419,visit,"2024-02-29 00:00:00"
16256,5419,visit,"2024-03-01 00:00:00"
16257,5419,visit,"2024-02-22 00:00:00"
16258,5420,visit,"2023-03-19 00:00:00"
16259,5420,visit,"2023-03-11 00:00:00"
16260,5420,visit,"2023-03-16 00:00:00"
16261,5421,visit,"2024-01-22 00:00:00"
16262,5421,visit,"2024-01-24 00:00:00"
16263,5421,visit,"2024-01-22 00:00:00"
16264,5422,visit,"2023-01-24 00:00:00"
16265,5422,visit,"2023-01-16 00:00:00"
16266,5422,visit,"2023-01-24 00:00:00"
16267,5423,visit,"2023-01-14 00:00:00"
16268,5423,visit,"2023-01-11 00:00:00"
16269,5423,visit,"2023-01-07 00:00:00"
16270,5424,visit,"2023-09-09 00:00:00"
16271,5424,visit,"2023-09-04 00:00:00"
16272,5424,visit,"2023-09-05 00:00:00"
16273,5425,visit,"2023-03-22 00:00:00"
16274,5425,visit,"2023-03-21 00:00:00"
16275,5425,visit,"2023-03-20 00:00:00"
16276,5426,visit,"2023-12-11 00:00:00"
16277,5426,visit,"2023-12-06 00:00:00"
